hs2012_code_upstream,hs2012_code_downstream
7409,9209
5501,8447
3910,4008
3214,6811
4104,4107
2901,3210
8505,8604
5510,5609
5108,4201
5207,5212
7502,8442
3919,8476
8482,8413
8464,6905
8541,8475
5210,5909
4112,9113
4303,6104
8540,9030
2618,7020
8107,9030
7217,8708
7905,8418
7404,8405
3926,6402
9002,8525
2601,7311
4017,8714
7410,8547
5404,6112
7212,8802
7405,9301
8453,4303
5212,6209
3203,5811
4705,3703
805,2007
3805,3806
404,2309
4816,4816
7408,8532
7207,7227
6106,6104
8479,8518
7218,8458
4001,8712
6305,2006
5403,5509
5208,6405
4009,4010
2711,2905
3926,8509
3919,5806
7206,8448
2716,7219
5203,6212
3104,707
7413,8473
4102,5801
8482,8476
4003,8707
7403,8526
4007,6602
5511,5811
8463,7302
5605,6405
8482,8436
8515,7212
3908,6507
3816,8474
5102,5606
8447,6103
3907,8609
7314,8451
2710,3923
7502,8473
3806,3402
9002,9005
5209,6506
2840,3816
3818,9022
8466,8420
5207,4201
4413,4404
3909,8546
5405,6507
7218,8536
7106,9302
5601,4201
8311,8426
7214,7321
5902,6211
8534,8543
7204,7222
5401,5902
5906,8451
7206,8410
1518,3304
1004,1901
6305,2004
5906,4015
8112,8708
7219,8461
5102,6502
7201,7310
7207,7316
6108,6117
3812,4016
3506,3923
3601,9303
8547,8544
7219,8536
5516,5805
7602,8407
2506,3818
8468,7227
8532,9028
8415,8901
8410,2716
7411,8703
3907,8513
7222,8481
7214,9306
4001,6405
5403,6304
7003,7017
5501,6006
7409,8516
7218,9027
4421,9207
7603,8714
2615,8454
4908,6913
2815,3907
7218,8462
7408,8413
2907,3403
5911,6305
1905,2106
3908,6110
2710,8451
2604,8207
8445,5608
3203,6006
7019,5906
2604,7224
4822,4821
5806,8451
8417,6912
5502,5508
5606,5902
7207,8310
7406,9111
713,2308
7901,8512
2308,106
7410,8486
2713,2713
5901,4910
7211,8711
8420,3908
7507,8483
7506,8703
2506,9112
2823,3824
6804,8208
7407,8511
5605,5608
8532,9107
5003,5006
3506,8707
4407,6304
8414,8901
6903,8417
7301,8714
3926,8481
8102,8457
3405,6406
8457,8460
2919,3506
5307,5909
8546,8479
8439,4814
5609,5408
5102,6505
5206,6210
7508,9003
9002,9023
8454,7229
6804,6907
8468,7216
909,2103
3705,4909
8207,7407
1005,1108
9031,9029
1517,1905
2530,2529
8483,8487
5406,6504
7407,8536
7216,8715
5203,5806
8504,8541
2604,8308
2605,7222
2529,2516
5206,6005
5002,6304
2714,3214
6305,2402
8482,8457
3809,6406
5401,6217
2710,3304
7408,8711
4107,6405
3101,712
1207,2309
5802,6306
7407,8706
5512,5904
8482,9011
7210,8473
2815,3405
8455,7213
2707,2927
5603,6204
7107,8532
7306,8213
7409,8443
7604,8609
7310,3808
3804,4411
8514,8454
7614,8907
2916,2001
3905,5808
5507,5909
2707,3603
2529,7013
8445,6216
7014,7011
2816,6906
5405,6003
8001,8484
3205,4908
8448,5209
7201,7217
6006,5810
7401,7413
8545,8538
8308,6106
5512,5705
7506,8805
5203,6109
7003,9004
8412,8702
3902,6005
2708,8546
7315,9304
3926,8415
5102,6216
8487,8426
9032,8514
2942,2921
7222,8454
8110,3818
8454,7616
8462,8208
2610,8214
7226,8426
5807,6109
8479,8905
3903,3304
4007,8711
7301,7310
7326,8431
3904,5607
7226,7309
3817,3814
5401,6115
8101,8459
2707,3211
7107,9110
5507,5512
7405,8479
2601,8701
3908,5607
2804,2847
5201,6211
8542,8534
6305,204
2819,7003
7314,7313
8003,8468
4004,6405
5104,5703
7503,8481
2613,8311
2926,3926
5810,4201
8411,8805
7904,7225
8104,8311
8408,8708
3203,6208
8451,5210
7202,9304
8003,8907
6813,8802
7217,7309
8487,8455
2926,3925
908,3307
7214,7312
7503,9307
7222,8802
7306,8455
5911,6403
7506,8404
808,811
2907,3811
2525,2525
3105,601
4502,9205
8307,8430
5103,5107
2613,8454
5305,5308
2915,3307
3807,3803
7106,8454
7606,8907
7503,8113
3908,6103
1513,3402
7229,9112
7207,8204
8422,8479
2714,6807
4802,4805
2803,4017
8483,8509
7208,8454
3925,6406
8501,8709
8413,8438
1511,1904
2501,1601
7315,7312
701,2309
3904,6216
2710,2712
7107,8515
3207,6910
3923,2103
8538,8542
8454,7804
8454,7407
7226,7317
7605,8415
5309,6208
8477,3905
2842,3207
3926,6216
706,1404
7415,8303
7228,8608
3903,9021
5403,5908
3810,8703
3203,5702
7203,7224
8477,9003
5515,5806
7111,9113
7604,8906
5113,5702
8108,8457
5512,6210
8433,803
7606,8714
7220,8427
1518,3803
5305,6507
4707,4804
7403,8707
4405,4823
2702,2705
8484,8422
3908,6116
9032,8445
4009,8480
5911,8452
7103,9111
5501,5903
7224,8403
8112,7227
2913,3307
3902,5607
8607,8605
8477,6116
5207,5807
8420,4821
2609,8001
5602,6203
3810,8714
3820,8901
8432,810
7212,7305
7505,7218
2525,3208
2940,2105
5504,6006
5903,6304
8438,910
3205,6204
5502,5509
7901,8468
7309,2206
8425,8906
8538,8486
7419,8502
8412,8426
4011,8708
8444,6301
7502,8463
1604,2106
7218,9026
7410,7118
5105,6505
7215,7324
7211,8403
3916,3925
9033,8416
8213,8203
7616,8205
7606,8468
7312,7316
5903,6117
7207,8704
8003,9003
3103,1212
3506,4411
5111,6504
4102,5702
7901,8426
4806,4202
1211,3004
4002,4202
4003,5604
2908,2942
2703,2706
1109,2309
2714,2714
2701,2707
7202,7321
7325,8716
7419,2716
8445,6207
7413,7419
7326,7415
4011,8606
8419,8417
8514,7018
2713,6902
4406,4418
4811,3809
2848,2809
8487,8411
9004,9003
8112,8410
5501,6603
8544,9107
7225,7308
3903,3925
2923,2923
7110,8536
5111,6202
3104,712
7225,7309
304,1504
4909,4911
4812,4819
8477,6507
3820,8803
8514,7608
2927,5210
5902,8907
8419,8436
2822,7223
3804,4821
5307,6309
2704,7206
8413,2208
5110,5911
6904,6905
8431,8424
8213,6117
5006,5911
410,2104
5108,6207
6804,1103
3911,3506
7608,8442
7612,3826
409,2007
7226,7320
8481,8905
5307,6214
2710,8406
7409,9003
1401,5701
8419,7003
2807,3105
7506,9302
3910,3920
7901,8479
6807,3214
5604,6201
5209,6306
7219,8502
2922,2921
8714,8715
2701,7215
904,2106
802,811
7215,8424
3906,8714
2601,7305
7207,9302
8903,7316
2501,1902
8506,8601
4014,8434
4707,4805
7502,8426
4822,5911
3805,3809
511,1603
7227,8411
7319,6105
4107,9201
3815,3902
8211,4418
4016,8538
8487,8703
7201,8215
8466,8208
5504,5602
5210,6305
7214,8710
5911,5513
5203,6114
7901,8207
8001,8535
7225,8208
8543,9028
7209,8715
8424,3814
3905,3209
2509,6905
7319,6211
5408,5907
7318,8402
7606,8419
8451,5512
5205,6110
5205,6201
3507,2937
7218,8467
4006,4015
7603,8480
7225,8905
7212,8537
9033,9029
5601,5908
7610,8709
4409,4420
7304,8407
7404,8487
8530,8602
7606,8606
6902,8514
7209,8407
5112,6203
1502,2309
4705,4821
7211,8454
2827,3809
3215,4821
5510,5909
5206,6302
2914,3403
8466,8701
3926,8547
6304,5811
3209,5901
2503,3602
7411,9018
5212,6214
7319,6205
5305,5602
2528,2850
7326,8714
7406,8506
7229,8508
5516,5210
1503,2309
7325,8459
5307,6202
8448,5513
2828,3808
3908,9111
7415,4414
8541,8531
9033,8465
8417,7609
7210,8402
3809,6110
3919,9003
9209,9201
5202,6210
7320,8406
7106,2843
3904,8530
8457,7308
7608,8704
5503,4601
7210,8705
7302,8605
5311,6209
7209,7322
2821,7308
4009,8433
3209,4410
5801,6201
6001,5910
2807,2710
4113,6405
7608,8415
8464,7004
5901,6304
7225,8713
1507,3403
8505,8538
4417,4419
5306,6105
5513,6201
6805,8214
8483,8802
5406,6215
3902,6201
2911,3814
2529,6905
3912,5904
2510,3103
3209,3210
3503,2104
8479,8420
703,2308
4822,8445
6305,1703
6307,6103
5004,6211
5001,6201
3909,4418
5307,6303
6001,6203
8438,1517
3916,5607
8451,6306
1007,102
8481,8415
6603,6201
7218,8705
5109,6204
4004,5906
7224,8705
8466,8456
9030,9033
5810,5805
7205,9306
8539,8513
7207,9301
2808,2904
5510,6301
7218,6603
1510,2105
5005,6204
5404,6213
3809,5111
7227,8461
5508,5801
1511,1905
5004,6215
5509,3306
7106,9307
7223,8201
7226,8438
7222,8468
8507,8711
7307,8430
8546,8454
3909,4414
3910,8518
3809,5806
8460,7211
6002,5703
7609,8803
7204,8473
8536,8526
7905,8424
2528,7017
3506,4820
7212,8403
7207,7306
8420,4805
4706,4819
3002,3006
6005,8451
3505,3506
7604,8901
8544,8470
6001,6006
5111,6213
2907,2909
5808,6209
7315,8908
8534,8477
7208,8305
5212,6404
5106,6304
5405,5907
5004,5802
8542,8522
6308,5702
2606,7606
3905,5901
2823,6405
5515,6504
8533,9106
5306,5911
7806,9305
2518,6914
7326,8476
7215,8449
3906,5603
5506,6110
7605,8901
7404,9303
6006,6109
9015,8905
8112,8455
8533,8502
8464,6911
1605,1605
7207,7216
7503,8461
2817,8535
5516,6207
7508,8309
3702,9007
2819,3215
7403,8205
2849,3405
4007,6307
5509,6502
7407,8803
3825,2621
8413,8437
7229,7316
5107,5911
7403,8709
7404,7405
2301,2106
5601,6208
5201,5702
5302,5802
5403,6002
8456,7214
7217,8607
9024,5911
5601,5910
8474,2701
8112,8537
3812,6406
4413,9202
8529,8519
6812,6812
906,1905
5605,6117
4002,8703
3902,5402
4007,6210
3805,3209
8506,8539
2901,3923
7602,8536
7320,8213
7614,8702
3819,8704
7110,8539
8532,8513
2909,3307
7217,8481
7802,2824
7216,8203
3507,2009
3205,4802
8479,8410
5201,6006
4821,8422
8543,8601
4001,8803
3921,6216
7407,8415
3903,9112
2822,7219
8502,8415
7219,8503
3901,6201
7225,8601
4802,4202
7213,8709
3925,8907
5203,6210
8412,8424
5507,5901
6501,6504
3905,3920
7225,9302
5903,6302
7223,7313
3906,8532
4007,5907
5603,6406
4908,8708
7405,8511
4009,8901
4405,8439
6310,5609
5601,6116
5207,6216
5601,6501
7225,8607
7206,9301
5107,6117
3906,3914
5101,5606
7320,9301
7605,8517
3103,809
8438,2940
7305,8431
8413,2715
5105,6406
3201,4303
7209,8427
8421,2939
2505,7020
8446,6306
7205,7225
8102,7228
5109,6201
2921,5501
7227,9306
3907,3919
2839,3401
6114,6102
2520,6909
806,2208
4007,8429
6804,1106
2915,3406
7615,7616
5604,4201
8514,8514
7409,8905
9305,9301
2822,8543
7210,8303
7106,9104
8459,7326
3901,6403
7222,8457
4421,4414
7303,7307
5208,6209
5007,5807
8419,3505
2508,6905
8460,7226
2912,3006
3908,6203
8453,4112
7207,8605
4911,4820
7606,8215
5003,6115
7223,9110
5510,6004
7326,8708
7006,8475
7410,8523
7505,8506
8466,8459
4004,6116
7312,8608
7221,8432
8457,8602
7005,9112
7206,8515
7223,8533
7408,9111
3103,3105
7601,8427
8514,7110
7401,7415
7216,8705
7206,8450
8307,8703
5510,6216
7604,8538
5106,5806
5212,6307
4008,9113
5603,4201
7010,2007
7404,3810
5002,6201
5809,6214
5007,6216
7218,8411
7225,8476
2824,7003
5510,6006
5006,6216
7224,8442
8207,7214
7606,8487
4408,4419
7608,8703
8437,1003
9002,9003
2905,3925
7408,8542
8547,8601
8532,9008
8479,8482
2207,3302
8534,8516
7309,8402
7506,8516
5501,6115
2602,8111
3912,3926
5605,6104
5402,6113
2716,9108
1104,3505
2827,3808
8448,5112
3909,5903
7224,8303
2606,7601
2515,6904
3404,3925
8532,9026
7506,8428
1521,3401
7210,8437
8546,8532
2819,7219
3810,3810
7211,7302
3911,6402
3809,6308
4015,4015
811,2206
6815,6815
7003,8605
7229,8503
8534,9015
5111,5810
2823,3212
5102,6307
5305,4602
713,712
5803,6304
9209,9208
2907,2910
7606,8502
4418,4408
4703,3506
3206,3304
4818,4807
3203,2007
2706,2715
8452,6114
5403,6111
5605,6216
7404,8608
4007,6211
3902,6507
4003,8706
8504,8527
5511,6507
7218,8456
6114,6110
4303,6116
8484,8703
2807,7408
2511,6908
3907,8803
3920,6402
4823,4818
2507,8113
2616,7113
7407,9114
7315,8403
4001,4008
5402,5701
7206,8904
8003,8455
7310,3825
7325,8425
8453,6602
7409,9018
7502,8707
5405,6112
5108,6004
8421,3002
5509,5701
4016,8418
5802,6303
3815,3209
2716,5506
8001,8454
8442,8443
7205,9303
3806,5904
7215,8214
2808,3602
2501,3105
2808,2834
7001,7017
8487,8463
8608,8601
4821,4202
5002,6202
7604,8468
5005,6201
7406,7411
7308,8404
7310,203
5203,6115
1507,2106
5306,6303
8479,8421
8444,6307
7806,8302
7605,8302
7227,8479
7410,9026
102,201
7229,8457
3820,8704
2907,3005
7508,8515
2930,2831
6301,5811
7219,8468
1805,403
5205,5806
7019,6308
3206,3704
7228,7323
5515,6210
7403,8459
7305,8605
8443,4805
2936,3005
8474,8113
7311,2711
8007,8512
2618,7301
7310,1508
8213,6208
8109,6903
8503,8434
3909,6201
8443,4813
5802,4202
1604,2104
8514,8311
8447,5911
2714,2715
8414,8803
5309,6306
8447,6201
3910,5908
7613,8424
3206,7013
7201,8303
5006,5701
7229,9021
7601,8304
8417,6810
7208,8712
4416,2204
7212,8422
8413,1515
5204,5703
2833,3809
7505,7222
2927,6113
5112,6406
5207,6201
3812,4015
6006,6601
2930,4005
7220,7319
7312,8604
7019,7019
5401,5702
5405,6114
5510,6110
1510,2103
2804,8506
2815,2828
7217,8407
7305,8803
7217,8509
8001,8311
5506,5810
5002,6207
3404,3207
4004,5603
7224,8603
7326,7228
2839,6905
5203,6206
2904,2935
3908,8480
5205,6205
5402,6004
2617,7226
8704,8716
5201,5804
8113,8201
7019,5911
3211,305
8454,9307
5502,5511
3201,4811
7602,8424
5203,5703
2820,6903
5604,6112
3214,3925
7204,7220
7213,7118
2832,2208
2914,3212
5208,5803
2803,8480
8539,8530
602,705
7010,2001
2920,3004
8413,1509
4807,4818
5007,6201
9033,8414
9033,8528
6002,5810
5510,5602
2843,8536
3606,8417
2007,2105
5113,5807
2942,2905
1514,1904
5204,6211
7229,8479
8538,8504
1203,1515
6108,6208
9026,8424
3816,6904
5806,6207
2912,3824
8101,8538
7005,8512
2601,8455
5906,8713
7402,8535
7206,8412
5509,5408
2515,2515
3926,6401
5109,6107
8421,1511
3901,6112
2507,3824
7616,8484
5906,6305
5307,5702
7216,8904
4503,6602
4007,5609
2926,3811
5510,6005
5101,5603
8457,7222
3101,713
6004,6105
6006,6203
1504,2105
7304,8902
8417,7601
8459,7606
8451,6114
7211,7320
8503,8415
3906,5516
8505,8501
7219,8705
1301,3205
3104,1007
2824,3212
7223,8467
8467,4409
7602,8605
2526,8480
4702,4802
3105,3105
4417,4414
2905,3814
2616,8455
7215,8908
2716,7905
7406,9306
7318,8433
7403,8513
2819,7228
8501,8425
3908,5407
1005,1904
8474,2821
7305,8408
6815,6906
8407,8429
8530,8608
8458,7219
8481,8514
2709,3405
7004,8903
8412,8803
6305,306
3915,5904
2501,2827
8503,8706
6217,6209
402,406
806,2307
6406,6406
5104,5901
8444,5510
2811,3206
3913,5904
3809,6103
5002,6110
2805,8507
8113,8455
8546,8502
6814,8504
2709,3812
1108,2208
8311,8438
2849,7222
5308,6302
602,2204
7406,8501
5609,5513
7225,8487
7212,7320
7602,8906
7226,7312
3905,6005
8501,8511
5006,6207
8408,8409
708,713
2902,4011
7206,9304
5301,5806
906,1601
7410,8471
3810,7225
9103,9105
8213,5911
5804,5905
7005,8530
8515,9114
3812,5607
2904,3402
5308,9202
7312,7314
4807,4905
7220,8429
2823,8113
6903,6906
2702,2523
7109,9110
8104,8113
1503,1601
1103,1102
5811,6309
3803,1518
5504,6001
5302,5911
8458,9111
2849,3816
7907,8303
4823,3005
7209,8473
4806,4818
6109,5810
3814,3209
1514,2106
8541,8541
7411,8487
8542,8504
2513,6903
2602,7225
7226,9301
3808,601
5601,5806
7218,8310
7901,9303
8457,8483
7605,8907
5206,4201
2832,303
8420,8478
8473,8418
7616,8607
8502,8473
6815,8207
808,2103
7216,8706
8202,6802
7210,8712
3204,3215
7601,8303
8112,9301
8460,7228
6002,8715
8504,9032
5406,5905
9033,9022
2506,8113
7224,8457
7228,8901
6805,8424
7319,6202
2814,3808
4405,4818
7506,8303
7614,8438
5302,6108
4706,4806
8465,4503
5811,6204
2824,7005
7503,7220
2519,6804
5002,6302
5503,6102
2931,3815
2815,5905
3901,6507
8425,8426
7403,8542
2902,3811
5508,6110
6006,5704
5204,6209
5202,6116
2704,7215
7224,9112
7419,8417
2921,3919
8207,8454
3911,3812
7211,8307
3206,8539
3809,6004
811,811
9032,9015
7213,8702
5507,5111
8446,5310
3507,2105
2902,5402
3205,5806
8547,8526
8455,8302
8456,9114
4416,2205
5111,6209
3919,4908
5210,6214
7220,8207
8507,9301
2707,3404
7303,8404
2813,3808
8202,4418
2849,3810
2901,3902
5510,6305
7606,9003
5501,6405
5101,6110
4007,8530
3915,6209
7221,7312
5104,5108
9014,9033
2804,8541
7610,7608
8482,8462
5505,6110
104,402
7224,8307
7206,8404
8474,7203
8207,8208
7326,7318
905,2205
7221,8208
7601,8301
8102,8402
2619,7222
8448,8448
7220,8503
7325,8306
4009,8803
6902,6903
6003,5805
1108,1103
8534,9030
7213,8435
8461,8457
9031,9007
3208,8803
2504,6903
8504,8514
7403,8505
7410,9013
8418,812
7224,9111
3006,3004
7404,9031
8417,7605
7419,8412
2905,3302
7504,8310
7415,8479
8460,8213
2518,2522
3206,3809
2709,3215
3209,5905
3803,4002
3921,4909
7220,8537
8546,8509
4005,8715
2926,5903
6501,6217
5202,6502
2513,8208
5903,3926
7320,8436
5406,6217
6801,2517
2529,6903
4007,5607
2304,2308
7325,8431
7219,8908
2908,2907
511,3504
3906,5901
7104,7116
3925,8413
2903,2918
8515,7211
7307,8454
5503,6304
2903,2908
5510,6116
3913,2104
3903,5904
8446,5506
8474,2521
1704,2105
5207,6308
8460,8211
8706,8708
2818,6903
1404,2005
5512,6214
6110,6108
5606,6502
2936,3304
8534,9208
2710,8502
8438,811
7220,8206
5510,5603
5809,6507
7403,8437
8716,8704
3908,5514
7219,7323
4808,4821
8460,7215
7903,7219
8412,8902
5515,5601
3403,8437
4821,4819
7602,8438
3101,804
2939,3304
7314,7312
2908,3602
8434,405
8477,9111
3206,3701
701,2103
7616,9301
7326,8505
4106,6406
7309,2710
7207,7310
7505,8466
7325,8607
7408,8601
2810,3604
8514,3907
7407,8303
4016,8436
5408,5807
7223,6603
2601,8487
7217,7214
8444,6106
5206,6111
7604,8215
7205,5605
1207,1507
4704,4808
8477,4016
7419,8606
8479,8458
7404,8533
7215,8413
6113,6507
6907,6910
2506,7003
8483,8429
5211,6216
9032,8476
5510,5510
5107,6108
5609,5802
3204,5907
5502,5909
8445,5310
7206,8424
7223,8448
8506,9030
3909,4412
4704,4820
905,2008
6305,713
7401,8542
7202,7207
3906,3208
5504,5601
2839,6902
8431,8442
302,304
7222,9112
9002,8802
1520,3823
5002,5703
2910,8708
7616,8708
2916,3808
3905,5512
7008,8903
7405,9112
7209,8404
1212,2104
8479,8432
4016,4008
813,804
7218,8607
8534,9023
7211,8903
5208,6502
8479,9208
7226,8442
3804,4819
5113,6206
8544,9013
1404,5305
7303,8429
6501,6507
8437,1005
7404,8543
8541,9103
3926,3904
2840,7013
8452,6204
8441,4803
8434,402
7419,8204
7801,9305
7308,7320
306,2301
8432,1004
4407,9208
2508,3214
1511,3305
5903,6305
7020,9003
5101,6307
2708,6902
7218,8716
7227,8473
8476,903
8544,9018
7208,8607
4401,4418
8113,8419
8416,7322
3912,3215
7608,8901
1501,1522
7403,9025
7419,8901
4102,9113
5504,6203
7020,7005
8445,8448
2826,7008
7209,7306
2620,3207
6603,6204
7224,8608
3921,8534
2513,8424
1003,511
5903,6507
7210,7317
1703,3302
8419,7008
7219,8709
7601,9113
8445,6108
4802,4814
2918,3811
7902,8113
5511,6309
5309,5703
4113,6507
7901,2817
3912,5504
4403,4805
3101,704
2707,3707
2840,7016
5601,3005
5207,6304
8515,7307
7901,5605
2608,7221
3811,8703
5510,5704
5404,6601
1302,3821
7202,7211
8456,6815
8479,8608
8445,6307
5404,5407
5212,6212
7901,7218
5804,6204
7222,8712
1204,3401
3803,3403
8431,9024
3808,805
5403,6206
7224,8213
8454,7216
4205,4203
7320,7326
8445,8451
2921,5502
3906,6401
5302,6208
8474,8430
4005,4008
7210,7307
7608,8308
7228,7324
4013,8714
5309,6217
5601,6505
7408,9105
5609,5907
8542,9031
8460,7227
8703,8707
5001,6207
7222,8408
8468,8704
2205,3302
3920,5903
3702,3702
5802,6207
7308,8530
7322,8404
3926,8803
2716,7222
3906,8530
5901,4905
7207,7222
5503,5508
5306,5705
7211,8479
1401,4823
7103,9101
7502,8429
7306,8207
7207,7315
8213,6205
3925,6603
7409,8430
7225,8458
8480,7904
7409,8481
5501,6108
4811,5901
4703,4812
3203,6112
5911,5602
5003,5808
5001,5905
7217,8704
5204,6301
2842,7008
7606,7614
1522,1505
7606,8607
5605,7113
7206,8459
7228,8907
5906,6406
5809,6201
3206,8531
3904,8536
2716,8468
5405,5803
2938,2942
7202,7307
7221,7318
8203,8803
8514,7613
4004,6306
5104,6201
5802,5911
2614,8113
1212,2106
7502,7508
3204,3307
8457,7310
7903,8306
7605,8501
7318,8439
3815,2916
6004,6111
7318,8434
4006,8432
9030,2844
5006,6102
2102,2106
7210,8537
4407,4419
8544,9030
7216,8302
7403,8303
7219,8902
9033,8511
3805,1301
8420,8432
2853,8414
8462,7318
3906,5906
3904,6115
2713,2715
704,1404
8481,8403
7901,8301
7206,8537
2942,3808
2907,3202
7218,8608
8420,4410
3817,4002
3202,9113
8465,3926
9033,9007
7205,8301
4113,8714
7806,9306
3103,901
8458,7213
8501,8705
4002,8429
5103,4201
2815,3809
5306,6208
8716,8716
3203,3206
2922,3105
8102,7222
5206,6216
3910,3305
5212,6406
7212,8428
5306,6309
6002,5911
7208,7227
106,4201
8409,8906
7326,7306
8521,9007
4005,8530
7324,7307
5506,6216
5903,9004
5516,6206
7204,8311
4806,4901
5902,5702
3802,4112
5006,5702
5905,5903
6005,5908
4008,8707
2811,2818
7505,8406
1213,2308
2820,3207
5802,5811
2822,7226
4415,4419
7409,9026
7223,8902
3919,3925
3001,3006
7226,8608
8113,8481
6405,6406
7306,8430
5408,6201
2917,3303
7508,8514
7405,8539
1203,1517
701,2106
7614,8712
2815,3811
5007,9113
8203,8301
8211,207
8311,8605
5603,4814
2704,7209
5507,5803
8546,8473
7506,8211
7212,8201
5504,6308
7219,8715
8417,2818
2908,3811
7305,8908
3908,5516
5603,6601
7218,8437
2528,6912
8431,8444
9033,8468
8545,8539
4104,4201
8501,8468
2529,6911
4822,4911
5605,6217
7506,8504
7212,8311
2716,8416
3916,3922
906,2206
5302,4811
4804,4808
9033,8503
7405,8408
2815,7003
8477,5808
8308,8308
7506,7118
8112,8409
2716,7207
7503,5605
7227,8455
7222,8805
4017,4011
2503,3601
7326,7323
7228,8487
7502,7219
7407,8466
5004,6206
7902,8468
7209,8213
8461,7326
7213,8427
8506,8518
5205,5811
8514,6806
1201,2304
4304,6702
4113,8707
7403,8530
7303,8904
8468,7225
5104,5111
8451,6107
8407,8902
7227,8501
7220,8803
5601,6308
2709,2901
810,2008
6902,3816
1211,3808
5604,5609
7205,8208
707,710
5109,6704
810,804
5112,6405
5604,6205
7212,8701
7229,7311
1107,2203
7325,8468
8541,8501
7225,8463
5501,5606
5804,6217
4803,4819
702,2001
3911,4007
5403,6117
3908,9113
3902,3403
5406,5211
6815,6914
5407,8803
8446,5311
8546,8803
5208,6504
8443,4906
7207,8482
2708,3208
3905,5514
8463,9307
5506,6203
3809,6202
8501,8439
7402,8311
8430,8431
5105,6003
8482,9110
7603,8473
6405,6404
5515,5703
2601,7222
8102,8706
8446,5305
8473,8458
7219,9029
4017,8434
7224,9202
7220,8405
2934,2941
9030,8419
4405,8480
6006,9113
8431,8208
7605,8468
2902,5506
2702,2708
3808,1001
7201,7315
7901,8506
5202,6310
5302,6113
8453,4205
8487,8464
6804,8442
7221,9003
3102,806
3202,3201
8448,6210
2815,3923
5105,6405
5503,6208
5206,5810
7608,7610
7320,8476
5102,5113
7221,8483
8514,8486
7227,7305
4412,9206
4901,4909
7211,7118
3920,6216
8402,8402
7007,8803
8708,8701
8443,4814
5510,6002
5510,5208
5911,5608
7405,9013
5807,6114
2825,3602
2823,7004
7212,8435
5002,6211
7213,8214
2716,8439
7907,8708
2930,3821
7319,6108
2703,601
7603,3208
7214,8451
2901,2904
4008,6401
3404,5905
7202,7213
4707,4901
2601,8311
9032,8713
8540,8475
8465,8487
2842,2508
9030,9031
2711,3824
3920,6304
5208,5807
8711,8714
4705,3702
8431,8453
5103,5802
8460,7302
2921,3920
7409,8531
602,702
5606,6603
2530,3207
4807,4814
5301,6003
9025,8403
8208,8464
6105,6101
3806,3806
6003,6105
7503,8505
5307,5609
2928,3004
2709,2713
5406,6213
7209,8428
7218,8904
3402,6302
7411,8479
3405,4205
8417,7326
5405,6307
1108,1905
7210,8608
4822,4803
4703,4817
7211,7301
102,1502
2609,8003
7604,8902
7018,7020
8514,8480
8205,8453
2922,2936
3926,8429
5407,5907
7203,8454
5301,5606
8530,8607
7214,8409
7109,9113
2846,8544
7005,8907
8514,7406
7218,7311
8533,8419
2834,604
2513,3405
1102,1208
7503,8542
3924,8215
7310,2106
6305,1102
7207,8480
7228,7228
8445,6104
2908,2904
2916,3215
701,2104
9112,9109
8449,4803
8506,9111
7604,8412
6003,6107
7411,8311
8514,3801
4705,4801
7326,7212
5301,5306
7221,7222
2913,3302
5405,5406
2815,2841
3102,604
7220,8201
2909,3815
